Tablo 1
;;;;;;;;;;;;;;
ATM Term ID;ATM Adı;model;Nakit Merkezi;Planlı Hizmet Günleri;Zone;KM;PLANLI ATM NAKİT İKMAL;PLANLI FLM;SLM;PLANLI ATM MADENİ İKMAL;PLANLI ATM PARA TOPLAMA;PLANLI ATM PARA TOPLAMA + İKMAL;PLANLI ATM PARA TOPLAMA + FLM;
FN549;10 SUSURLUK MERKEZ;I37DC0C;BALIKESİR;PAZARTESİ - SALI - PERŞEMBE - CUMA;2;43;2.142,26 ;2.142,26 ;2.643,84 ;2.142,26 ;2.142,26 ;2.142,26 ;2.142,26 ;
FC405;06 ETIMESGUT TUNAHAN MH.;H68N-806;ANKARA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FA946;42 SELCUKLU KOCTAS;H68V-824;KONYA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD931;26 TEPEBASI ANADOLU UNI.REKTORLUK;H68VL-824;ESKİŞEHİR;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC785;59 KAPAKLI PINAR BLV.;H68V-824;ÇORLU;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;2;29;1.640,78 ;1.640,78 ;2.142,36 ;1.640,78 ;1.640,78 ;1.640,78 ;1.640,78 ;
FD841;33 AKDENIZ GUNDOGDU MH.;I37DC0C;MERSİN;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FN587;48 MILAS HUKUMET K.;H68V-824;MUĞLA;SALI - CUMA;2;63;2.858,66 ;2.858,66 ;3.360,24 ;2.858,66 ;2.858,66 ;2.858,66 ;2.858,66 ;
FS212;52 FATSA MERKEZ;H68V-824;ORDU;PAZARTESİ - ÇARŞAMBA - CUMA;2;44;2.178,08 ;2.178,08 ;2.679,66 ;2.178,08 ;2.178,08 ;2.178,08 ;2.178,08 ;
FB775;38 MELIKGAZI PARK AVM;H68VL-824;KAYSERİ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC510;27 NIZIP CUMHURIYET MH.;H68V-824;GAZİANTEP;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;2;47;2.285,54 ;2.285,54 ;2.787,12 ;2.285,54 ;2.285,54 ;2.285,54 ;2.285,54 ;
FD315;20 PAMUKKALE OTOGAR;H68VL-824;DENİZLİ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FB385;06 CANKAYA ARCADIUM AVM;H68VL-824;ANKARA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FS924;28 TIREBOLU MERKEZ;H68N-806;TRABZON;PAZARTESİ - PERŞEMBE;3;88;3.754,16 ;3.754,16 ;4.255,74 ;3.754,16 ;3.754,16 ;3.754,16 ;3.754,16 ;
FB808;06 SINCAN MERKEZ;I37DC0C;ANKARA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC646;34 SISLI IBB MECIDIYEKOY MEYDAN;H68V-824;MASLAK;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC786;09 KUSADASI KADINLAR DENIZI;H68V-824;AYDIN;PAZARTESİ - PERŞEMBE;2;58;2.679,56 ;2.679,56 ;3.181,14 ;2.679,56 ;2.679,56 ;2.679,56 ;2.679,56 ;
FA827;53 MERKEZ EMINETTIN MH.;H68N-806;TRABZON;PAZARTESİ - SALI - PERŞEMBE - CUMA;3;80;3.467,60 ;3.467,60 ;3.969,18 ;3.467,60 ;3.467,60 ;3.467,60 ;3.467,60 ;
FC881;34 ESENYURT 19 MAYIS BLV.;I37DC0C;BEYLİKDÜZÜ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FI667;02 BESNI MERKEZ;I37DC0C;ŞANLIURFA;SALI - PERŞEMBE;4;131;5.294,42 ;5.294,42 ;5.796,00 ;5.294,42 ;5.294,42 ;5.294,42 ;5.294,42 ;
FA933;06 KECIOREN SANCAKTEPE;I37DC0C;ANKARA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC674;35 BORNOVA ALTINDAG 2;H68V-824;İZMİR;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC781;41 DERINCE YENIKENT MH.;H68N-806;İZMİT;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC894;34 AVCILAR SUKRUBEY CAD.;I37DC0C;BEYLİKDÜZÜ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FA736;46 ONIKISUBAT ISTIKLAL;H68N-806;GAZİANTEP;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;85;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC630;34 KAGITHANE CAGLAYAN;H68V-824;MASLAK;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC821;48 FETHIYE SADI PEKIN CAD.;H68V-824;MUĞLA;PAZARTESİ - PERŞEMBE;4;132;5.330,24 ;5.330,24 ;5.831,82 ;5.330,24 ;5.330,24 ;5.330,24 ;5.330,24 ;
FS920;80 BAHCE MERKEZ;I37DC0C;ADANA;SALI - ÇARŞAMBA - PERŞEMBE - CUMA;3;86;3.682,52 ;3.682,52 ;4.184,10 ;3.682,52 ;3.682,52 ;3.682,52 ;3.682,52 ;
FC299;35 KARSIYAKA HILLTOWN AVM;I47DC0C;İZMİR;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC565;54 AKYAZI MERKEZ 1;H68V-824;İZMİT;PAZARTESİ - PERŞEMBE;3;74;3.252,68 ;3.252,68 ;3.754,26 ;3.252,68 ;3.252,68 ;3.252,68 ;3.252,68 ;
FA752;34 KAGITHANE SEYRANTEPE;I37DC0C;MASLAK;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FA337;10 EDREMIT AKCAY SAHIL;H68N;BALIKESİR;SALI - PERŞEMBE;3;97;4.076,54 ;4.076,54 ;4.578,12 ;4.076,54 ;4.076,54 ;4.076,54 ;4.076,54 ;
FD759;34 BAGCILAR BAGLAR MH PO;I37DC0C;GÜNEŞLİ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FS716;51 BOR MERKEZ;I37DC0C;KAYSERİ;PAZARTESİ - PERŞEMBE;4;150;5.975,00 ;5.975,00 ;6.476,58 ;5.975,00 ;5.975,00 ;5.975,00 ;5.975,00 ;
FI086;34 SILIVRI MIGROS AVM;H68N;ÇORLU;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;2;44;2.178,08 ;2.178,08 ;2.679,66 ;2.178,08 ;2.178,08 ;2.178,08 ;2.178,08 ;
FB127;07 KEPEZ DEEPO AVM;I47DC0C;ANTALYA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD466;63 BIRECIK MEYDAN MH. MIGROS;H68V-824;GAZİANTEP;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;3;65;2.930,30 ;2.930,30 ;3.431,88 ;2.930,30 ;2.930,30 ;2.930,30 ;2.930,30 ;
FC852;63 KARAKOPRU GAP BULVARI TP;I37DC0C;ŞANLIURFA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FA966;81 MERKEZ ORHANGAZI MH.;I37DC0C;BOLU;PAZARTESİ - ÇARŞAMBA - CUMA;2;50;2.393,00 ;2.393,00 ;2.894,58 ;2.393,00 ;2.393,00 ;2.393,00 ;2.393,00 ;
FC054;34 KARTAL E5 BP;I37DC0C;MALTEPE;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FS882;27 S.BEY KARATAS PO 1;H68V-824;GAZİANTEP;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FA163;27 OGUZELI OGUZLAR MH;I37DC0C;GAZİANTEP;SALI - PERŞEMBE;2;24;1.461,68 ;1.461,68 ;1.963,26 ;1.461,68 ;1.461,68 ;1.461,68 ;1.461,68 ;
FI402;34 KADIKOY KAZASKER;H68V-824;KOZYATAĞI;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC464;03 BOLVADIN MERKEZ;H68V-824;AFYON;SALI - PERŞEMBE;2;57;2.643,74 ;2.643,74 ;3.145,32 ;2.643,74 ;2.643,74 ;2.643,74 ;2.643,74 ;
FC421;34 SULTANBEYLI ERDOGAN CD. BP;I37DC0C;ÜMRANİYE;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC697;34 USKUDAR ALTUNIZADE METRO;H68VL-824;KOZYATAĞI;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FI324;74 MERKEZ HUK. KON.;H68V-824;ZONGULDAK;SALI - PERŞEMBE;3;88;3.754,16 ;3.754,16 ;4.255,74 ;3.754,16 ;3.754,16 ;3.754,16 ;3.754,16 ;
FB007;38 KOCASINAN ALMER AVM 1;I37DC0C;KAYSERİ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC959;16 INEGOL ADNAN MENDERES BLV.;I37DC0C;BURSA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;2;61;2.787,02 ;2.787,02 ;3.288,60 ;2.787,02 ;2.787,02 ;2.787,02 ;2.787,02 ;
FA889;48 BODRUM MUMCULAR PO;H68V-824;BODRUM;PAZARTESİ - PERŞEMBE;2;34;1.819,88 ;1.819,88 ;2.321,46 ;1.819,88 ;1.819,88 ;1.819,88 ;1.819,88 ;
FN198;34 K.CEKMECE SEFAKOY ARMONI;I47DC0C;GÜNEŞLİ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD277;35 BORNOVA YESILOVA 2;I37DC0C;İZMİR;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC044;35 GAZIEMIR MIGROS 2;H68V-824;İZMİR;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD473;20 M.EFENDI SEMIKLER MH OPET;H68N;DENİZLİ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD869;06 KECIOREN SEYITLER CAD.;H68N;ANKARA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC607;41 IZMIT YESILOVA BP;H68V-824;İZMİT;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FI038;59 SULEYMANPASA CINARLI MH.1;H68V-824;ÇORLU;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;2;44;2.178,08 ;2.178,08 ;2.679,66 ;2.178,08 ;2.178,08 ;2.178,08 ;2.178,08 ;
FD229;34 B.SEHIR ISPARTAKULE EMLAKKONUT EVLERI;H68V-824;BEYLİKDÜZÜ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FA948;74 MERKEZ GOLBUCAGI MH;H68N;ZONGULDAK;SALI - PERŞEMBE;3;88;3.754,16 ;3.754,16 ;4.255,74 ;3.754,16 ;3.754,16 ;3.754,16 ;3.754,16 ;
FN539;33 TOROSLAR MERIS AVM 1;I37DC0C;MERSİN;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD577;35 MENEMEN VILLAKENT MH;I37DC0C;İZMİR;SALI - PERŞEMBE;2;34;1.819,88 ;1.819,88 ;2.321,46 ;1.819,88 ;1.819,88 ;1.819,88 ;1.819,88 ;
FI607;34 B.SEHIR MALL OF ISTANBUL AVM;H68VL-824;GÜNEŞLİ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FI127;34 K.CEKMECE BICEN MARKET;H68V-824;GÜNEŞLİ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC314;34 KADIKOY S.GUNALTAY CD.2;H68V-824;KOZYATAĞI;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FB623;34 KADIKOY GOZTEPE PO;H68V-824;KOZYATAĞI;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC154;34 A.KOY KERIMABA OPET;I47DC0C;GİYİMKENT;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC920;17 MERKEZ TROYPARK AVM;I37DC0C;ÇANAKKALE;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FI039;59 SULEYMANPASA CINARLI MH.2;H68V-824;ÇORLU;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;2;44;2.178,08 ;2.178,08 ;2.679,66 ;2.178,08 ;2.178,08 ;2.178,08 ;2.178,08 ;
FD456;45 ALASEHIR  ALACITY AVM ONU;H68N-806;DENİZLİ;PAZARTESİ - PERŞEMBE;3;98;4.112,36 ;4.112,36 ;4.613,94 ;4.112,36 ;4.112,36 ;4.112,36 ;4.112,36 ;
FC525;34 ESENYURT HEP ISTANBUL;H68N-806;BEYLİKDÜZÜ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD504;46 DULKADIROGLU NAMIK KEMAL MH.;H68V-824;GAZİANTEP;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;3;85;3.646,70 ;3.646,70 ;4.148,28 ;3.646,70 ;3.646,70 ;3.646,70 ;3.646,70 ;
FD486;33 MEZITLI ISTIKLAL MH.;I37DC0C;MERSİN;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC245;07 ALANYA SEKERHANE MH.;H68V-824;ALANYA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FN718;20 SARAYKOY MERKEZ;H68V-824;DENİZLİ;PAZARTESİ - PERŞEMBE;2;23;1.425,86 ;1.425,86 ;1.927,44 ;1.425,86 ;1.425,86 ;1.425,86 ;1.425,86 ;
FC675;35 BORNOVA ALTINDAG 1;H68V-824;İZMİR;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD298;16 NILUFER KARA FATMA MEYDANI;H68V-824;BURSA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FN576;35 BUCA KOOP.;H68V-824;İZMİR;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD629;59 CORLU SEYH SINAN MH.;H68V-824;ÇORLU;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD701;34 BASAKSEHIR MERCEDES BULV.;I37DC0C;BEYLİKDÜZÜ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FS715;22 MERKEZ ESENTEPE;H68V-824;EDİRNE;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD325;27 SEHITKAMIL BELKIZ MH;H68V-824;GAZİANTEP;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FA756;34 CEKMEKOY SAHINBEY CD;H68V-824;ÜMRANİYE;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FA973;34 ATASEHIR BARBAROS MH.;H68N-806;ÜMRANİYE;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC168;34 ARNAVUTKOY BOLLUCA;H68V-824;GİYİMKENT;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FI671;57 GERZE MERKEZ;I37DC0C;SAMSUN;PAZARTESİ - PERŞEMBE;3;115;4.721,30 ;4.721,30 ;5.222,88 ;4.721,30 ;4.721,30 ;4.721,30 ;4.721,30 ;
FI964;34 K.HANE PARKCAGLAYAN;H68V-824;MASLAK;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FB653;50 MERKEZ NEJDET ERSAN PARKI;H68V-824;KAYSERİ;PAZARTESİ - PERŞEMBE;3;84;3.610,88 ;3.610,88 ;4.112,46 ;3.610,88 ;3.610,88 ;3.610,88 ;3.610,88 ;
FS166;55 HAVZA MERKEZ;I37DC0C;SAMSUN;ÇARŞAMBA - CUMA;3;82;3.539,24 ;3.539,24 ;4.040,82 ;3.539,24 ;3.539,24 ;3.539,24 ;3.539,24 ;
FS173;51 MERKEZ Y.KAYABASI MAH.;I37DC0C;KAYSERİ;PAZARTESİ - PERŞEMBE;4;134;5.401,88 ;5.401,88 ;5.903,46 ;5.401,88 ;5.401,88 ;5.401,88 ;5.401,88 ;
FB382;06 SINCAN ANKARA CAD;I37DC0C;ANKARA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FN714;32 MERKEZ IYAS PARK AVM;I37DC0C;ISPARTA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FB831;34 B.EVLER YENIBOSNA ESKIDJI;H68V-824;GÜNEŞLİ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD310;31 ANTAKYA CEVRE YOLU SHELL;H68V-824;İSKENDERUN;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;2;66;2.966,12 ;2.966,12 ;3.467,70 ;2.966,12 ;2.966,12 ;2.966,12 ;2.966,12 ;
FC783;06 CANKAYA KORKUTREIS MH.;H68V-824;ANKARA;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC757;34 BEYLIKDUZU MARMARA EVLERI;I37DC0C;BEYLİKDÜZÜ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC923;34 SULTANBEYLI ORHANGAZI MH;I37DC0C;ÜMRANİYE;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC739;34 BAGCILAR HURRIYET MH.;H68V-824;GÜNEŞLİ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD398;33 MEZITLI MERKEZ MH. MM MIGROS;H68V-824;MERSİN;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FS216;35 KONAK K.SEHITLERI CAD.;H68V-824;İZMİR;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FD465;34 B.DUZU ADNAN KAHVECI MAH;H68N;BEYLİKDÜZÜ;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FA397;55 BAFRA OGRETMENEVI;H68V-824;SAMSUN;SALI - PERŞEMBE;2;45;2.213,90 ;2.213,90 ;2.715,48 ;2.213,90 ;2.213,90 ;2.213,90 ;2.213,90 ;
FD492;34 EYUPSULTAN GOKTURK MEYDAN;H68V-824;MASLAK;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FI589;27 S.BEY KARATAS SAHINTEPE 1;I37DC0C;GAZİANTEP;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC498;41 IZMIT MEHMET ALI PASA MH.;H68N-806;İZMİT;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FA653;34 KAGITHANE Z OFIS;I37DC0C;MASLAK;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA - CUMARTESİ - PAZAR;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
FC564;54 AKYAZI MERKEZ 2;H68V-824;İZMİT;PAZARTESİ - PERŞEMBE;3;74;3.252,68 ;3.252,68 ;3.754,26 ;3.252,68 ;3.252,68 ;3.252,68 ;3.252,68 ;
FD601;27 SEHITKAMIL OTOGAR 2;H68VL-824;GAZİANTEP;PAZARTESİ - SALI - ÇARŞAMBA - PERŞEMBE - CUMA;1;10;602,00 ;602,00 ;1.103,58 ;602,00 ;602,00 ;602,00 ;602,00 ;
